id,internalId,related_id,slug,title,duration,viewedCount,presenterDisplayName
20231,453,1347,nancy_duarte_the_secret_structure_of_great_talks,The secret structure of great talks,1080,3626721,Nancy Duarte
20155,451,499,nathan_wolfe_the_jungle_search_for_viruses,The jungle search for viruses,719,1921471,Nathan Wolfe
20155,451,62,bjorn_lomborg_global_priorities_bigger_than_climate_change,Global priorities bigger than climate change,987,1856638,Bjorn Lomborg
20155,451,58,larry_brilliant_my_wish_help_me_stop_pandemics,My wish: Help me stop pandemics,1536,1490987,Larry Brilliant
20155,451,1739,bill_gates_teachers_need_real_feedback,Teachers need real feedback,607,4688388,Bill Gates
20155,451,1667,andreas_schleicher_use_data_to_build_better_schools,Use data to build better schools,1170,936193,Andreas Schleicher
20155,451,1734,pearl_arredondo_my_story_from_gangland_daughter_to_star_teacher,"My story, from gangland daughter to star teacher",470,1248623,Pearl Arredondo
20103,450,492,saul_griffith_high_altitude_wind_energy_from_kites,High-altitude wind energy from kites!,305,786290,Saul Griffith
20103,450,51,amory_lovins_winning_the_oil_endgame,Winning the oil endgame,1164,1094065,Amory Lovins
20103,450,9,dean_kamen_to_invent_is_to_give,To invent is to give,1193,833519,Dean Kamen
20103,450,9464,amar_inamdar_the_thrilling_potential_for_off_grid_solar_energy,The thrilling potential for off-grid solar energy,858,1737294,Amar Inamdar
20103,450,15531,aaswath_raman_how_we_can_turn_the_cold_of_outer_space_into_a_renewable_resource,How we can turn the cold of outer space into a renewable resource,797,2408895,Aaswath Raman
20103,450,37346,marjan_van_aubel_the_beautiful_future_of_solar_power,The beautiful future of solar power,523,951347,Marjan van Aubel
20061,447,1298,stefon_harris_there_are_no_mistakes_on_the_bandstand,There are no mistakes on the bandstand,774,837517,Stefon Harris
20061,447,1808,derek_paravicini_and_adam_ockelford_in_the_key_of_genius,In the key of genius,1164,1668775,Derek Paravicini and Adam Ockelford
20061,447,246,tod_machover_dan_ellsey_inventing_instruments_that_unlock_new_music,Inventing instruments that unlock new music,1221,627789,Tod Machover + Dan Ellsey
20061,447,1526,mark_applebaum_the_mad_scientist_of_music,The mad scientist of music,993,5766346,Mark Applebaum
20061,447,329,john_q_walker_great_piano_performances_recreated,"Great piano performances, recreated",800,395021,John Q. Walker
20061,447,883,david_byrne_how_architecture_helped_music_evolve,How architecture helped music evolve,943,1831726,David Byrne
20015,445,499,nathan_wolfe_the_jungle_search_for_viruses,The jungle search for viruses,719,1921471,Nathan Wolfe
20015,445,142,alan_russell_the_potential_of_regenerative_medicine,The potential of regenerative medicine,1151,1911521,Alan Russell
20015,445,259,paul_ewald_can_we_domesticate_germs,Can we domesticate germs?,1052,697781,Paul Ewald
20015,445,46518,ben_longdon_how_do_viruses_jump_from_animals_to_humans,How do viruses jump from animals to humans?,287,1793809,Ben Longdon
20015,445,1655,tyler_dewitt_hey_science_teachers_make_it_fun,Hey science teachers -- make it fun,833,2057529,Tyler DeWitt
20015,445,1454,nathan_wolfe_what_s_left_to_explore,What's left to explore?,413,1000063,Nathan Wolfe
19959,443,82,dean_kamen_luke_a_new_prosthetic_arm_for_soldiers,"Luke, a new prosthetic arm for soldiers",295,1958592,Dean Kamen
19959,443,482,aimee_mullins_my_12_pairs_of_legs,My 12 pairs of legs,584,4990272,Aimee Mullins
19959,443,769,aimee_mullins_the_opportunity_of_adversity,The opportunity of adversity,1301,2849732,Aimee Mullins
19959,443,1986,david_epstein_are_athletes_really_getting_faster_better_stronger,"Are athletes really getting faster, better, stronger?",879,9781881,David Epstein
19959,443,1285,amy_purdy_living_beyond_limits,Living beyond limits,575,2326646,Amy Purdy
19959,443,1311,alberto_cairo_there_are_no_scraps_of_men,There are no scraps of men,1125,1070135,Alberto Cairo
19825,440,499,nathan_wolfe_the_jungle_search_for_viruses,The jungle search for viruses,719,1921471,Nathan Wolfe
19825,440,42,martin_rees_is_this_our_final_century,Is this our final century?,1032,3106277,Martin Rees
19825,440,167,stephen_petranek_10_ways_the_world_could_end,10 ways the world could end,1768,2010692,Stephen Petranek
19825,440,796,mark_roth_suspended_animation_is_within_our_grasp,Suspended animation is within our grasp,1076,811530,Mark Roth
19825,440,23783,ariel_anbar_a_needle_in_countless_haystacks_finding_habitable_worlds,A needle in countless haystacks: Finding habitable worlds,299,423350,Ariel Anbar
19825,440,306,freeman_dyson_let_s_look_for_life_in_the_outer_solar_system,Let's look for life in the outer solar system,1131,1190107,Freeman Dyson
19913,442,492,saul_griffith_high_altitude_wind_energy_from_kites,High-altitude wind energy from kites!,305,786290,Saul Griffith
19913,442,385,zach_kaplan_keith_schacht_toys_and_materials_from_the_future,Toys and materials from the future,933,469477,Zach Kaplan + Keith Schacht
